address,postal,city,lat,lon
125 Essex St,M6G 1T6,Toronto,43.66679999999999,-79.4255802
941 Bathurst St,M5R 3G4,Toronto,43.6700642,-79.41286819999999
38 Phoebe St,M5T 1A9,Toronto,43.6505825,-79.3955854
52 Castlefield Ave,M4R 1G4,Toronto,43.7113496,-79.4024022
246 Tyrrel Ave,M6G 2H1,Toronto,43.6768464,-79.4316872
73 Poplar Plains Cres,M4V 1G1,Toronto,43.6795827,-79.4020505
580 College St,M6G 1B3,Toronto,43.65560989999999,-79.4133256
74 Hertle Ave,M4L 2T4,Toronto,43.6691502,-79.3253196
375 Bleecker St,M4X 1M3,Toronto,43.6705431,-79.3747679
57 Pelham Park Gdns,M6N 1A7,Toronto,43.6687734,-79.45754
112 Dundas St W,M5G 1C3,Toronto,43.6557142,-79.384236
190 Castlefield Ave,M4R 1G7,Toronto,43.71014750000001,-79.4082471
88 Glengrove Ave W,M4R 1N9,Toronto,43.718472,-79.4072417
22 Glen Davis Cres,M4E 1X5,Toronto,43.6804373,-79.3036554
170 Rosedale Heights Dr,M4T 1C8,Toronto,43.6883059,-79.3757478
2102A Dundas St W,M6R 1W9,Toronto,43.6526602,-79.4486761
4 Brick Crt,M4L 3X7,Toronto,43.6624271,-79.3290184
2 Raymond Ave,M6S 2B2,Toronto,43.6573804,-79.4878402
425 Wellington St W,M5V 1E7,Toronto,43.642936,-79.39628809999999
610A Wellington St W,M5V 2X5,Toronto,43.6423532,-79.4042106
41 Bristol Ave,M6H 3J8,Toronto,43.6709531,-79.43823929999999
106 Fulton Ave,M4K 1X8,Toronto,43.6829495,-79.3533946
428 Dundas St E,M5A 2A8,Toronto,43.65941249999999,-79.3667638
14B Portland St,M5V 3N6,Toronto,43.6420349,-79.3992952
45 Wychwood Ave,M6G 2X8,Toronto,43.6798363,-79.4222779
69 Alcorn Ave,M4V 1E5,Toronto,43.6814332,-79.39450409999999
513 1/2 Strathmore Blvd,M4J 1P2,Toronto,43.6810578,-79.3396676
1346 Bloor St W,M6H 1P2,Toronto,43.658248,-79.444009
125X Ronan Ave,M4N 2Y2,Toronto,43.7299733,-79.3949035
69 Berkeley St,M5A 2W5,Toronto,43.65271629999999,-79.3645283
54 Elmer Ave,M4L 3R7,Toronto,43.6713205,-79.3046323
100 De Grassi St,M4M 2K3,Toronto,43.6623794,-79.3470997
26 Alberta Ave,M6H 2R6,Toronto,43.6754841,-79.4320461
105 Sellers Ave,M6E 3T7,Toronto,43.68374000000001,-79.44628139999999
120 Weston Rd,M6N 5H4,Toronto,43.6750429,-79.47020549999999
1 Cavell Ave,M4K 1L5,Toronto,43.6760734,-79.3462952
650 Annette St,M6S 2C6,Toronto,43.6595904,-79.48335139999999
224 Jones Ave,M4M 3A3,Toronto,43.6687679,-79.3355928
440A Queen St E,M5A 1T7,Toronto,43.6565076,-79.3614133
544 Strathmore Blvd,M4C 1P1,Toronto,43.6864761,-79.3140969
34D Shank St,M6J 3T9,Toronto,43.6424239,-79.4148845
1594-1596 Dupont St,M6P 3S7,Toronto,43.6652164,-79.45432509999999
159 Avenue Rd,M5R,Toronto,43.6744299,-79.3962238
620 Christie St,M6G 3E5,Toronto,43.6802638,-79.4253303
1412 Bayview Ave,M4G 3A7,Toronto,43.7014521,-79.3737139
7 Aldburn Rd,M6C 2K4,Toronto,43.7024503,-79.4346648
840 Broadview Ave,M4K 2R1,Toronto,43.6787329,-79.3584632
120 Church St,M5C 2G8,Toronto,43.6521506,-79.3754775
1195 St Clair Ave W,M6E 1B5,Toronto,43.6774911,-79.44406579999999
8 Givins St,M6J 2X6,Toronto,43.6449487,-79.4179359
323 Beresford Ave,M6S 3B4,Toronto,43.6534061,-79.47843639999999
873 Broadview Ave,M4K 2P9,Toronto,43.6801105,-79.3576846
580 Bathurst St,M5S 2P9,Toronto,43.6590836,-79.40895429999999
5 Geoffrey St,M6R 1P2,Toronto,43.6488378,-79.4451498
12 Cobourg Ave,M6H 1H8,Toronto,43.6554693,-79.4368602
62 Roe Ave,M5M 2H7,Toronto,43.7337154,-79.4142753
72 Torbrick Rd,M4J 4Z5,Toronto,43.67693999999999,-79.3281931
117 Kendal Ave,M5R 1L8,Toronto,43.6738866,-79.4089546
284 Unwin Ave,M5A 1A3,Toronto,43.6425924,-79.340813
40 Birchview Cres,M6P 3H8,Toronto,43.6535601,-79.4725198
46 Albemarle Ave,M4K 1H7,Toronto,43.6732605,-79.3483643
878 Dundas St E,M4M 1R3,Toronto,43.66272960000001,-79.3508653
474 Victoria Park Ave,M4E 3T4,Toronto,43.6835083,-79.2854778
50 Playter Blvd,M4K 2W3,Toronto,43.6798505,-79.3555066
707 Kingston Rd,M4E 1R6,Toronto,43.6790773,-79.2964324
20 Haslett Ave,M4L 3R2,Toronto,43.6732899,-79.30655829999999
149 Blackthorn Ave,M6N 3H7,Toronto,43.67798699999999,-79.45983009999999
111 Withrow Ave,M4K 1C8,Toronto,43.6706087,-79.34845899999999
68 Pembroke St,M5A 2N8,Toronto,43.6584108,-79.372644
397 Palmerston Blvd,M6G 2N5,Toronto,43.6592373,-79.4112428
101 Albertus Ave,M4R 1J6,Toronto,43.7137629,-79.402959
22B Osler St,M6P 4A2,Toronto,43.6654968,-79.457267
12 Poucher St,M4J 2Y9,Toronto,43.6702748,-79.3404499
26A Petman Ave,M4S 2S8,Toronto,43.70773579999999,-79.38448939999999
60 Wembley Dr,M4L 3E1,Toronto,43.6775381,-79.3187164
212 Prescott Ave,M6N 3H1,Toronto,43.6796988,-79.4599195
4A Grange Ave,M5T,Toronto,43.6528267,-79.3938112
123 Strathcona Ave,M4J 3E2,Toronto,43.6761021,-79.33947069999999
491 Ossington Ave,M6G 3T3,Toronto,43.6558174,-79.4230694
984 Shaw St,M6G 3M8,Toronto,43.667791,-79.4256784
881 Lansdowne Ave,M6H 3Z2,Toronto,43.6636949,-79.44495669999999
28 Rosemount Ave,M6H 2M1,Toronto,43.6783282,-79.4343244
65 St Clements Ave,M4R 1H1,Toronto,43.7121022,-79.4016745
342 Richmond St W,M5V 1X2,Toronto,43.648791,-79.3930522
629 Roselawn Ave,M5N 1K7,Toronto,43.7055861,-79.42363379999999
124 Wychwood Ave,M6G 2X9,Toronto,43.6809908,-79.4232342
186 Coldstream Ave,M5N 1X9,Toronto,43.7162935,-79.4211787
892 St Clarens Ave,M6H 3X6,Toronto,43.6708872,-79.44700279999999
32 Borden St,M5S 2M9,Toronto,43.6578571,-79.405688
19 Murdock Ave,M4C 1E3,Toronto,43.6828637,-79.3164094
46 Ascot Ave,M6E 1E7,Toronto,43.679906,-79.4457963
154 Douglas Dr,M4W 2B7,Toronto,43.684877,-79.3755279
777 Gerrard St E,M4M 1Y5,Toronto,43.66666860000001,-79.3461835
307 Glenayr Rd,M5P 3C6,Toronto,43.6962128,-79.4195079
599 Dovercourt Rd,M6H 2W5,Toronto,43.6584451,-79.4280254
113 Lambertlodge Ave,M6G 3X4,Toronto,43.67317120000001,-79.4253761
374 Dupont St,M5R 1V9,Toronto,43.67421969999999,-79.41053769999999
135 Glendale Ave,M6R 2T4,Toronto,43.64336549999999,-79.4511988
144 Vanauley Walk,M5T 2H7,Toronto,43.6511589,-79.3996722
64 Campbell Ave,M6P 3T8,Toronto,43.6587351,-79.44752919999999
171 Rhodes Ave,M4L 3A2,Toronto,43.6700357,-79.31913999999999
12 Hope St,M6E 1J7,Toronto,43.6823331,-79.445573
84 Hertle Ave,M4L 2T4,Toronto,43.6694733,-79.3254084
11 Lydia Crt,M4J 5B7,Toronto,43.6781071,-79.33491160000001
274 Belsize Dr,M4S 1M6,Toronto,43.7039311,-79.3825111
55 Summerhill Ave,M4T 1A9,Toronto,43.683432,-79.3895364
14 St Patricks Sq,M5T 1W8,Toronto,43.6506202,-79.3906374
287 Highfield Rd,M4L 2V4,Toronto,43.6733053,-79.3253983
540 Palmerston Blvd,M6G 2P5,Toronto,43.663965,-79.4136848
1009 Dupont St,M6H 1Z7,Toronto,43.6694974,-79.4331267
219 Hillsdale Ave E,M4S 1T7,Toronto,43.7045153,-79.3911993
26 Tilson Rd,M4S 1P4,Toronto,43.7043901,-79.3849414
160 Kingsmount Park Rd,M4L 3L8,Toronto,43.6799167,-79.3133816
768 Markham St,M6G 2M5,Toronto,43.6687355,-79.41419119999999
24 Liberty St,M6K 1A5,Toronto,43.6386847,-79.4202553
84 Merton St,M4S 1A1,Toronto,43.6970487,-79.3937601
118 Sumach St,M5A 3J9,Toronto,43.6580153,-79.3596139
112 Birch Ave,M4V 1C8,Toronto,43.6805814,-79.39623759999999
19 Orde St,M5T 1N7,Toronto,43.6580899,-79.392833
134 Snowdon Ave,M4N 2B2,Toronto,43.7323515,-79.3988839
347 Westmoreland Ave N,M6H 3A6,Toronto,43.67130909999999,-79.4345252
254 Hillsdale Ave E,M4S 1T6,Toronto,43.70509879999999,-79.39023139999999
4 Ellis Gdns,M6S 1A7,Toronto,43.6387598,-79.4676858
145 Dundas St W,M5G,Toronto,43.6552127,-79.3853106
911 Ossington Ave,M6G 3V3,Toronto,43.6662513,-79.4272716
15 Currie Ave,M4C 1C3,Toronto,43.6805624,-79.3213159
400 Bartlett Ave N,M6H 3G7,Toronto,43.6726912,-79.43816
296 St Germain Ave,M5M 1W3,Toronto,43.7301748,-79.41320879999999
1436 Bayview Ave,M4G 3B3,Toronto,43.7021437,-79.373981
24 Parkman Ave,M6P 3R5,Toronto,43.6644791,-79.4531252
1029 Kingston Rd,M4E 1T5,Toronto,43.6806339,-79.2845626
10 Berkshire Ave,M4M 2Z5,Toronto,43.66011,-79.3324889
24 Murdock Ave,M4C 1E4,Toronto,43.6830989,-79.3167821
531 Soudan Ave,M4S 1X1,Toronto,43.7073196,-79.38221419999999
26 Parkman Ave,M6P 3R5,Toronto,43.6644769,-79.4532021
251 Shaw St,M6J 2W7,Toronto,43.6486949,-79.41745
35 Garnock Ave,M4K 1M1,Toronto,43.676141,-79.3501462
294 Salem Ave,M6H 3C7,Toronto,43.6679799,-79.43488909999999
56 Walpole Ave,M4L 2H9,Toronto,43.6746408,-79.3274137
1 Glenview Ave,M4R 1P6,Toronto,43.7195723,-79.40142929999999
25 Skey Lane,M6J 3V2,Toronto,43.6478243,-79.4232169
31 Greensides Ave,M6G 3P5,Toronto,43.6783207,-79.4288413
1069 Dovercourt Rd,M6H 2X7,Toronto,43.6689283,-79.43208229999999
31 Constance St,M6R 1S3,Toronto,43.6492482,-79.4517766
35 Montrose Ave,M6J 2T6,Toronto,43.6515485,-79.4162829
1716 Dundas St E,M4L 1L6,Toronto,43.6678181,-79.3248811
11 Carling Ave,M6G 3S2,Toronto,43.6630152,-79.4247956
733 Markham St,M6G 2M2,Toronto,43.6677456,-79.4133409
1110 Dundas St E,M4M 1S1,Toronto,43.6640794,-79.3436014
71 Buckingham Ave,M4N 1R3,Toronto,43.7262533,-79.3908981
1520 Danforth Ave,M4J 1N4,Toronto,43.6832167,-79.3249836
3075 Dundas St W,M6P 1Z5,Toronto,43.6653257,-79.4717618
320 Bay St,M5H 4A6,Toronto,43.6494179,-79.3809606
225 Rosemary Rd,M5P 1W9,Toronto,43.695661,-79.4205411
63 Fernwood Park Ave,M4E 3E9,Toronto,43.6715116,-79.2882099
601 Roselawn Ave,M5N 1K5,Toronto,43.7063446,-79.4201174
1072 Avenue Rd,M5N 2C9,Toronto,43.7063971,-79.4100196
83 Glenview Ave,M4R 1P9,Toronto,43.71948,-79.40574649999999
47 Springhurst Ave,M6K 1B4,Toronto,43.6341609,-79.4285419
65 Woodfield Rd,M4L 2W5,Toronto,43.66612850000001,-79.32139289999999
36 Bayview Ave,M2L,Toronto,43.7498209,-79.3845142
87 Broadview Ave,M4M 2E4,Toronto,43.65829309999999,-79.34930589999999
20 Cavendish St,M4E 1P1,Toronto,43.6776873,-79.2963128
33 Princess St,M5A 4P4,Toronto,43.6502158,-79.3660362
77 Osborne Ave,M4E 3B1,Toronto,43.6836185,-79.2966029
140 Heward Ave,M4M 2T7,Toronto,43.6593045,-79.33830619999999
3257 Dundas St W,M6P 2A3,Toronto,43.66539789999999,-79.47861820000001
236 Gainsborough Rd,M4L 3C6,Toronto,43.6771487,-79.3196873
20 Allen Ave,M4M 1T4,Toronto,43.66337960000001,-79.350681
7 Mossom Rd,M6S 1L9,Toronto,43.646878,-79.48576369999999
359 Main St,M4C 4X6,Toronto,43.6902706,-79.3024882
1575 Lake Shore Blvd W,M6K 3C1,Toronto,43.6370363,-79.44930269999999
100A Union St,M6N 3M9,Toronto,43.6761723,-79.46719790000002
28 Woodycrest Ave,M4J 3A6,Toronto,43.68084409999999,-79.3424782
337 Euclid Ave,M6J 2K1,Toronto,43.6544256,-79.41063299999999
344 High Park Ave,M6P 2S7,Toronto,43.66538569999999,-79.47052359999999
375 King St W,M5V 1K1,Toronto,43.645641,-79.3929534
1194 Shaw St,M6G 3N6,Toronto,43.6728907,-79.4278052
15 Clarendon Ave,M4V 1H8,Toronto,43.68288829999999,-79.401614
129 Humberside Ave,M6P 1K1,Toronto,43.6618478,-79.4611836
363 Eglinton Ave W,M5N 1A3,Toronto,43.704093,-79.4102382
7 Bracondale Hill Rd,M6G 3P3,Toronto,43.6756004,-79.42807479999999
54 Woodycrest Ave,M4J 3A7,Toronto,43.681814,-79.34285129999999
46 Lawrence Cres,M4N 1N2,Toronto,43.7242847,-79.39516669999999
51 Curzon St,M4M 3B3,Toronto,43.6645064,-79.3317419
173 Prescott Ave,M6N 3G9,Toronto,43.6790128,-79.4592038
19 Whitehall Rd,M4W 2C5,Toronto,43.6841747,-79.3816895
888A Eglinton Ave W,M6C 2B6,Toronto,43.7009447,-79.4271244
1 Barrington Ave,M4C 4Y5,Toronto,43.6889755,-79.300538
19 Endean Ave,M4M 1W5,Toronto,43.6687176,-79.3341396
64 Williamson Rd,M4E 1K7,Toronto,43.6745652,-79.2958271
10 Beck Ave,M4C 4L5,Toronto,43.6848456,-79.30717299999999
183 St Clair Ave E,M4T 1N9,Toronto,43.68981609999999,-79.3852392
333 Sherbourne St,M5A 2S5,Toronto,43.6622991,-79.37201739999999
205A Grenadier Rd,M6R 1R9,Toronto,43.6478191,-79.4549524
56 Connolly St,M6N 5G3,Toronto,43.67203079999999,-79.45507309999999
212 Stibbard Ave,M4P 2C3,Toronto,43.71761799999999,-79.39136309999999
37 Algarve Cres,M6N 5E7,Toronto,43.6791288,-79.46613669999999
328 Sorauren Ave,M6R 2G8,Toronto,43.6500039,-79.4452413
1130A Queen St W,M6J 1J3,Toronto,43.6433623,-79.4239968
161 Davenport Rd,M5R 1J1,Toronto,43.674975,-79.39394
759 Kingston Rd,M4E 1R9,Toronto,43.6796549,-79.2940285
44 Gwynne Ave,M6K 2C3,Toronto,43.6400724,-79.429581
49 Wychcrest Ave,M6G 3X8,Toronto,43.6727425,-79.42443999999999
1472 Danforth Ave,M4J 1N4,Toronto,43.68298130000001,-79.3260696
393 Christie St,M6G 3C2,Toronto,43.6741554,-79.4223045
605 Ossington Ave,M6G 3T6,Toronto,43.6588412,-79.424086
53 Carus Ave,M6G 2A5,Toronto,43.6729365,-79.42944240000001
5 Marigold Ave,M4M 3B1,Toronto,43.6613356,-79.330311
30 Woodington Ave,M4C 3J3,Toronto,43.684944,-79.3214686
813 Lansdowne Ave,M6H 3Z1,Toronto,43.6621075,-79.4439187
140 Wheeler Ave,M4L 3V4,Toronto,43.6747551,-79.30102579999999
144 Manor Rd E,M4S 1R6,Toronto,43.7041209,-79.39044009999999
2102 Danforth Ave,M4C 1K1,Toronto,43.6859549,-79.3121391
121 Rockwell Ave,M6N 1P3,Toronto,43.6765141,-79.4634229
111 Park Rd,M4W 2N7,Toronto,43.675193,-79.3824492
73 Shaw St,M6J 2W3,Toronto,43.6437856,-79.4155596
178 Bain Ave,M4K 1G1,Toronto,43.6722392,-79.3465667
9 Page St,M6G 1J3,Toronto,43.6617982,-79.4167765
53 Rushbrooke Ave,M4M 3A8,Toronto,43.661501,-79.331498
149 Woburn Ave,M5M 1K8,Toronto,43.7271687,-79.4075914
26 Patricia Dr,M4C 5K3,Toronto,43.6850914,-79.3081632
378 Clinton St,M6G 2Z2,Toronto,43.6644908,-79.4175959
56 Alvin Ave,M4T 2A9,Toronto,43.6908598,-79.3935848
660 1/2 Bloor St W,M6G 1K9,Toronto,43.6642669,-79.4157596
189 Campbell Ave,M6P 3V5,Toronto,43.6627718,-79.44846820000001
9 Tarlton Rd,M5P 2M5,Toronto,43.7014045,-79.4120327
374 Rosewell Ave,M4R 2B3,Toronto,43.7186657,-79.4100979
46 Pauline Ave,M6H 3M8,Toronto,43.6608792,-79.43848969999999
88A Massey St,M6J 2T4,Toronto,43.6442777,-79.4139216
230 College St,M5T 1R2,Toronto,43.6585682,-79.3978995
1025 Mount Pleasant Rd,M4P 2L9,Toronto,43.7146634,-79.39231699999999
742A Queen St W,M6J 1E9,Toronto,43.6462654,-79.41005570000002
105 Joseph Duggan Rd,M4L 3X5,Toronto,43.6676936,-79.30752679999999
587 Old Weston Rd,M6N 3B2,Toronto,43.6783498,-79.4645326
165 Crescent Rd,M4W 1V1,Toronto,43.6778007,-79.3786952
274 Keele St,M6P 2K4,Toronto,43.6621316,-79.4634624
4 Fairleigh Cres,M6C 3R8,Toronto,43.6986334,-79.4384518
2 Lismore Rd,M5P 3N4,Toronto,43.69634680000001,-79.4106256
52 Jedburgh Rd,M5M 3J7,Toronto,43.7255976,-79.4063271
12 Mountnoel Ave,M4J 1H8,Toronto,43.6797929,-79.330916
534 Yonge St,M4Y 1Y8,Toronto,43.6640629,-79.3844974
16 Marjory Ave,M4M 2Y3,Toronto,43.6670245,-79.3370173
20 Fernbank Ave,M6H 1W2,Toronto,43.6659209,-79.4340167
1348 Avenue Rd,M5N 2H2,Toronto,43.7163791,-79.4131051
12 Mountalan Ave,M4J 1H4,Toronto,43.6790384,-79.33057800000002
523 Keele St,M6N 3E4,Toronto,43.6698019,-79.4661343
77 Mitchell Ave,M6J 1C1,Toronto,43.6447853,-79.40812249999999
142 Howland Ave,M5R 3B5,Toronto,43.6701359,-79.4107231
91 Douglas Ave,M5M 1G4,Toronto,43.7250856,-79.40894639999999
274 Heath St E,M4T 1T4,Toronto,43.6927189,-79.38291799999999
54 Spruce St,M5A 2H9,Toronto,43.663888,-79.36512929999999
294 Maria St,M6P 1W4,Toronto,43.6665721,-79.4820991
54 Marigold Ave,M4M 3B2,Toronto,43.6620493,-79.33110889999999
1223 Danforth Ave,M4J 1M6,Toronto,43.6816898,-79.3313299
1468 Dundas St W,M6J 1Y6,Toronto,43.64981969999999,-79.4309971
215 Ossington Ave,M6J 2Z8,Toronto,43.6488233,-79.4204366
54 Eastbourne Ave,M5P 2G2,Toronto,43.70081709999999,-79.40325
40 Burgess Ave,M4E 1W7,Toronto,43.6786338,-79.3082828
104 Crawford St,M6J 2V2,Toronto,43.644667,-79.4152055
420 Danforth Ave,M4K 1P3,Toronto,43.6778605,-79.3511273
122 Pendrith St,M6G 1R7,Toronto,43.6667111,-79.4242481
351 Bloor St W,M5S 1W7,Toronto,43.6668459,-79.40112289999999
5 Murdock Ave,M4C 1E3,Toronto,43.6827161,-79.3167491
36 Amroth Ave,M4C 4H2,Toronto,43.6844942,-79.31124659999999
124 Cranbrooke Ave,M5M 1M5,Toronto,43.7284,-79.40802579999999
416 Eglinton Ave W,M5N 1A2,Toronto,43.7042282,-79.4109285
554 Parliament St,M4X 1P6,Toronto,43.6669078,-79.369227
156 Balsam Ave,M4E 3C1,Toronto,43.677073,-79.29082439999999
92 Oakwood Ave,M6H 2V8,Toronto,43.6774137,-79.4352476
269 Lansdowne Ave,M6K 2W2,Toronto,43.64939589999999,-79.4391931
7 Florence St,M6K 1P4,Toronto,43.6457271,-79.4304865
2198 Gerrard St E,M4E 2C7,Toronto,43.6838801,-79.30118929999999
11 Madison Ave,M5R 2S2,Toronto,43.6677812,-79.40271
48 Osler St,M6P 4A2,Toronto,43.6659382,-79.457449
16 Geary Ave,M6H 2B3,Toronto,43.671329,-79.4306795
259 Campbell Ave,M6P 3V7,Toronto,43.6646763,-79.4492155
19 Coolmine Rd,M6J 3G1,Toronto,43.6501694,-79.42592739999999
275 Snowdon Ave,M4N 2B4,Toronto,43.7330013,-79.39356219999999
60 Bellwoods Ave,M6J 2P4,Toronto,43.6480266,-79.4118003
71 Harper Ave,M4T 2L4,Toronto,43.6914421,-79.37482399999999
553 Indian Rd,M6P 2B9,Toronto,43.6567374,-79.45645990000001
123 Waverley Rd,M4L 3T4,Toronto,43.6707575,-79.3009232
409 Church St,M5B 1J2,Toronto,43.6623798,-79.3792898
1388 Yonge St,M4T 1Y5,Toronto,43.6864763,-79.39358
178 Woburn Ave,M5M 1K7,Toronto,43.7273454,-79.4087897
478 Strathmore Blvd,M4C 1N7,Toronto,43.6858034,-79.3171783
114 Geoffrey St,M6R 1P3,Toronto,43.6483988,-79.4487461
192 Woburn Ave,M5M 1K7,Toronto,43.72720959999999,-79.4092184
68 Birdstone Cres,M6N 5H6,Toronto,43.67418139999999,-79.468334
26 Galt Ave,M4M 2Z1,Toronto,43.6672448,-79.3360605
209 Christie St,M6G 3B5,Toronto,43.6689776,-79.4202742
740 Queen St W,M6J 1E9,Toronto,43.6461463,-79.41001
929 Greenwood Ave,M4J 4C4,Toronto,43.6851223,-79.3336364
14 Conrad Ave,M6G 3G5,Toronto,43.6775588,-79.4254035
295 Parliament St,M5A 2Z6,Toronto,43.6588329,-79.3654943
624 Yonge St,M4Y 1Z8,Toronto,43.6662194,-79.3852539
167 Lauder Ave,M6E 3H3,Toronto,43.6790927,-79.4397326
1 Kingston Rd,M4L 1S5,Toronto,43.6676474,-79.3120251
56 Coldstream Ave,M5N 1X8,Toronto,43.7169762,-79.4161432
201 Chatham Ave,M4J 1K8,Toronto,43.6800453,-79.3334139
79 Russett Ave,M6H 3M4,Toronto,43.6620353,-79.4371709
7 Lower Sherbourne St,M5A 2P4,Toronto,43.647155,-79.36612099999999
130 Gough Ave,M4K 3N8,Toronto,43.6807758,-79.3471167
336 Clinton St,M6G 2Y8,Toronto,43.6627817,-79.41724339999999
350 Windermere Ave,M6S 3K8,Toronto,43.6483573,-79.47999
31 High Park Blvd,M6R 1M6,Toronto,43.6453717,-79.4525278
895B Adelaide St W,,Toronto,43.6450777,-79.40260459999999
147 Milverton Blvd,M4J 1V2,Toronto,43.6841549,-79.3355648
194 Spadina Ave,M5T 2C2,Toronto,43.6501379,-79.3972117
133 Montrose Ave,M6J 2T6,Toronto,43.6535391,-79.416985
50 Hammersmith Ave,M4E 2W4,Toronto,43.6695198,-79.2939744
338 Lee Ave,M4E 2P8,Toronto,43.6776481,-79.301191
118 Boon Ave,M6E 3Z5,Toronto,43.6802909,-79.4477429
439 Margueretta St,M6H 3S6,Toronto,43.6616874,-79.4405998
228 Euclid Ave,M6J 2K2,Toronto,43.6519687,-79.41012289999999
1978 Yonge St,M4S 1Z7,Toronto,43.699945,-79.397106
21 Sagres Cres,M6N 5E4,Toronto,43.6762063,-79.4647852
8 Casimir St,M5T 2P7,Toronto,43.6521626,-79.40416119999999
82 Rusholme Rd,M6J 3H6,Toronto,43.6528418,-79.4283233
111 Old Forest Hill Rd,M5P 2R8,Toronto,43.7009266,-79.42179550000002
83 Beachview Cres,M4E 2L7,Toronto,43.6829234,-79.3078065
53 Nassau St,M5T 1M3,Toronto,43.655219,-79.4014962
116 Woodfield Rd,M4L 2W6,Toronto,43.6671836,-79.3222169
110 Spruce Hill Rd,M4E 3G4,Toronto,43.67544909999999,-79.2902794
364 Brunswick Ave,M5R 2Y9,Toronto,43.6679411,-79.4085719
28 Herbert Ave,M4L 3P9,Toronto,43.6702157,-79.3053917
98 Crawford St,M6J 2V2,Toronto,43.6443503,-79.4150998
59 Macpherson Ave,M5R 1W7,Toronto,43.6785355,-79.39222269999999
4 Swanwick Ave,M4E 1Z1,Toronto,43.6818663,-79.3019496
101 Sellers Ave,M6E 3T7,Toronto,43.6836124,-79.4462045
1671 Bloor St W,M6P 1A6,Toronto,43.6552023,-79.45663359999999
207 Brookside Dr,M4E 2M7,Toronto,43.6830501,-79.3068337
244 Bedford Park Ave,M5M 1J3,Toronto,43.7255637,-79.41290120000001
904 Queen St E,M4M 1J3,Toronto,43.6606423,-79.3427492
2783 Danforth Ave,M4C 1L9,Toronto,43.6891817,-79.2964135
200 King St E,M5A 3W8,Toronto,43.6511906,-79.370376
177 Lippincott St,M5S 2P3,Toronto,43.65963,-79.40742829999999
410 Roehampton Ave,M4P 1S4,Toronto,43.7108444,-79.3858274
317 Dundas St W,M5T 1G4,Toronto,43.6536766,-79.3923394
14 Flagler St,M4X 1T8,Toronto,43.6662133,-79.3648736
431 Balliol St,M4S 1E1,Toronto,43.6999764,-79.38277699999999
19 Delisle Ave,M4V 1S8,Toronto,43.688897,-79.39529999999999
5 Indian Valley Cres,M6R 1Y5,Toronto,43.6511066,-79.45781819999999
2404A Bloor St W,M6S 1P9,Toronto,43.6497539,-79.4832129
100 Earlscourt Ave,M6E 4A9,Toronto,43.6799957,-79.4489517
414 Sumach St,M4X 1V5,Toronto,43.6677296,-79.36361250000002
1 Lower Jarvis St,M5E 1Z2,Toronto,43.6441779,-79.3689309
6 Old Weston Rd,M6P 1T4,Toronto,43.6648339,-79.458984
29 Deloraine Ave,M5M 2A8,Toronto,43.7334136,-79.4059341
597 Oriole Pkwy,M4R 2B9,Toronto,43.7064327,-79.4066222
5 Abbs St,M6K 1M5,Toronto,43.6419188,-79.433099
61 Coe Hill Dr,M6S 3E2,Toronto,43.6401214,-79.47036650000001
141 High Park Ave,M6P 2S3,Toronto,43.65843880000001,-79.4669763
65 Ostend Ave,M6S 1L5,Toronto,43.64900859999999,-79.4810581
53 Tiverton Ave,M4M 2M1,Toronto,43.664998,-79.3453663
212 Albany Ave,M5R 3C6,Toronto,43.67236810000001,-79.413231
29 Foxley St,M6J 1P9,Toronto,43.6474219,-79.4214933
756 Ossington Ave,M6G 3T9,Toronto,43.6626339,-79.42619100000002
2011 Davenport Rd,M6N 1C5,Toronto,43.6699455,-79.4580526
1036 Shaw St,M6G 3N3,Toronto,43.6693428,-79.4263484
203 Glenayr Rd,M5P 3C4,Toronto,43.6948136,-79.4188044
2 Lakeshore Ave,M5J,Toronto,43.6327444,-79.3534462
9A Lockwood Rd,M4L 3M7,Toronto,43.6683879,-79.3092061
4 Marwood Rd,M6B 3G2,Toronto,43.7040975,-79.4350865
73 Ashdale Ave,M4L 2Y6,Toronto,43.6676986,-79.3197079
124 Waverley Rd,M4L 3T3,Toronto,43.6708976,-79.3016432
134 Beech Ave,M4E 3H6,Toronto,43.6742783,-79.2885731
152 Glenview Ave,M4R 1R3,Toronto,43.7189742,-79.4102298
47 Ranleigh Ave,M4N 1X2,Toronto,43.7276505,-79.4012587
21 Galley Ave,M6R 1G9,Toronto,43.6440229,-79.4406668
526 Richmond St E,M5A,Toronto,43.6546643,-79.3645516
831 Craven Rd,M4L 2Z7,Toronto,43.6771564,-79.3229087
39 Glenside Ave,M4L 2T6,Toronto,43.6727794,-79.32617669999999
5 Withrow Ave,M4K 1C8,Toronto,43.6697292,-79.35228649999999
106 Essex St,M6G 1T3,Toronto,43.6675397,-79.4247401
100 Laughton Ave,M6N 2X2,Toronto,43.670458,-79.4559843
29 Rhodes Ave,M4L 2Z8,Toronto,43.6671102,-79.3178495
1351 Queen St W,M6K 1M1,Toronto,43.6407994,-79.4345878
37 McNairn Ave,M5M 2H4,Toronto,43.7350284,-79.406536
173 Lawrence Ave E,M4N 1S9,Toronto,43.7267585,-79.39341569999999
67 South Dr,M4W 1R4,Toronto,43.67613739999999,-79.37992679999999
1390 Queen St W,M6K 1L7,Toronto,43.6413072,-79.43377520000001
